Host,business/finance,education/research,entertainment,health/medical,news/press,politics/government/law,sports,tech/science
14567,0.2780815965564056,0.04279376918554724,0.5866740965302435,0.016816935491258598,0.016913146148041815,0.013430911154274928,0.01538089538739917,0.029908649546829237
25052,0.5622052171511708,0.02102474140597113,0.3771467408937033,0.004425120919433638,0.00305697710403889,0.002312091258345796,0.013213215166948183,0.01661589610038831
25689,0.8390225507496661,0.004484774879453536,0.10063236123507824,0.013951241007246849,0.01073588447062125,0.023004666491973566,0.004045044323080223,0.00412347684288012
18873,0.2868741747651729,0.2301048838661188,0.28455321701539854,0.01317911477765466,0.0244551347609197,0.0170621489210302,0.03334932666645288,0.11042199922725238
18451,0.15647076351640204,0.09313499624639217,0.5327747495131807,0.003381299344918622,0.009573556650676308,0.00288018668513146,0.0031015751057389142,0.19868287293755965
8422,0.449014431809416,0.06167054945052941,0.2026065442457791,0.009615616981930482,0.011810176865658167,0.006039221274024211,0.007209505342969558,0.2520339540296931
9199,0.06201175707558238,0.030199759544274462,0.050019269205714555,0.012236758817488697,0.002775763127296945,0.012462642424311872,0.013230779392392538,0.8170632704129385
9941,0.5014904521382396,0.10810540114168786,0.18180689470102582,0.032360021984868814,0.011788256744185453,0.010889232245382349,0.028872233701530692,0.12468750734307942
20517,0.22452123527435272,0.011467546252228795,0.7110821423720559,0.017003489272373797,0.01410762806593815,0.00574478137834112,0.006700274804927108,0.009372902579782412
12718,0.4113305476432333,0.3487014343226928,0.0865848481148847,0.01460152914697689,0.030776634372987596,0.020136387564794158,0.007914320117991189,0.07995429871643936
1681,0.16953452776509814,0.037423164786943755,0.6979235475559162,0.006815067424214994,0.010045084436510268,0.003136023546925471,0.03990077811559471,0.03522180636879628
4828,0.07930302494559961,0.28395274450436925,0.03390263945085264,0.028073942217748237,0.006270949221025613,0.3708509650888562,0.0032720162914554665,0.1943737182800931
22986,0.8806043750202555,0.0043822238569085036,0.05390801885156038,0.009815443901210724,0.020063937346204496,0.00877283506803472,0.008069479082311839,0.014383686873513768
423,0.21413320636676467,0.02044011756697964,0.6633583809988917,0.006351717117332706,0.020165560603306792,0.03497169789081506,0.02518744616253582,0.015391873293373643
19294,0.38961102579745754,0.0255427753032605,0.47332611451433176,0.008431122875557225,0.052672167092121074,0.018777506306591252,0.025707276217745677,0.005932011892934893
6354,0.10964821666202741,0.06825062183149888,0.3870555464010024,0.029689596816915968,0.13815249105121774,0.08751519627845894,0.004249393191494046,0.1754389377673846
4086,0.5625471947878375,0.06353126339124512,0.18368705661668044,0.05342653878947214,0.022111129237172795,0.031282965791679156,0.023106219866435594,0.06030763151947732
3146,0.7643521087781568,0.018121487784452543,0.07900960091676928,0.004505435227577017,0.012388658904230061,0.010840277741131521,0.009181640877891955,0.10160078976979096
8759,0.1835937232095504,0.2960353501975913,0.052627318446166846,0.004112122993492701,0.01767229885540305,0.012657735541226069,0.0037148873357587993,0.4295865634208109
1358,0.751532773258276,0.011145722693774954,0.11791926574242,0.01919024422506723,0.06399241387634545,0.012333246579438703,0.010888463434251263,0.012997870190426449
8466,0.3326620899431004,0.024521030190569004,0.09422191697371575,0.04259355678788506,0.04575331642933261,0.4225016493300188,0.01006728233084892,0.027679158014529436
12664,0.3947524758470161,0.03259244831465134,0.06781153791418462,0.014525370984919544,0.022656889468169773,0.31858288689048986,0.007753715276353472,0.14132467530421516
13113,0.3843397920378303,0.26617621625361376,0.04157698819389905,0.021566433585714154,0.01974241927067768,0.09808533543873933,0.0035810270202079135,0.1649317881993179
24532,0.8277516276498945,0.004055228557796438,0.12994414897916412,0.00782502334176739,0.006167586902701645,0.0018289379204730488,0.005634358122007815,0.016793088526195116
26881,0.19310774925526294,0.030885839313246892,0.1613390803990798,0.031536957988771055,0.029175941492130684,0.4557430043042429,0.032123962930446205,0.0660874643168196
20970,0.38058482629957885,0.008321335310609478,0.16059455441501663,0.014465037788674381,0.04899047070811292,0.3221899765920045,0.01996839144534628,0.04488540744065707
5951,0.16378585734673112,0.03973961349076718,0.5012867823432667,0.031853199602887405,0.06547321863241137,0.12161307916575442,0.009860385977883846,0.06638786344029794
2547,0.054183044060317404,0.027795742102130348,0.8727554048255628,0.0034956590100069275,0.01626036600145212,0.0031287383523504186,0.004571148691830416,0.01780989695634974
254,0.6857304848355958,0.004975644530450638,0.18446813840618034,0.005485208464587252,0.005642145282287674,0.05488522091129028,0.03005903645566391,0.028754121113944056
9824,0.2455097361305178,0.007869380971423418,0.6539234681781152,0.008100400909073177,0.04949443708947787,0.006253382646256026,0.014176996536572934,0.014672197538563598
27314,0.050949354067964206,0.35035907538466854,0.03160401258449228,0.1109530002111562,0.02084248366300519,0.036107178444605474,0.0029845275977652334,0.39620036804634284
13643,0.38053689301308063,0.10488996900678155,0.34107191361025074,0.01769093544105335,0.009944108048260942,0.016047176676738568,0.029419092877293294,0.10039991132654108
7998,0.6018020712689397,0.028223859468717596,0.14079515369547133,0.08853245343549497,0.02941998492014524,0.0502000909050448,0.013623806271570192,0.047402580034616185
6742,0.8018686649993567,0.0054539138352106935,0.1321146151409293,0.0187297870730129,0.012052808997962898,0.005028252604425365,0.01672759651448467,0.008024360834617307
25525,0.1607431950486177,0.05013414650618305,0.07870479987777555,0.004357587326645021,0.006676646389389632,0.001424035683677582,0.003426065986745348,0.6945335231809662
26065,0.09499714124611225,0.1669907520802206,0.18808267706352913,0.020742119809625155,0.02552784141810341,0.34836027230774513,0.00445386134062755,0.15084533473403675
997,0.08707709199474678,0.21655693353135017,0.28218019628904584,0.013348886194956189,0.049426299342641714,0.19682964216707183,0.0245059724554592,0.13007497802472823
12263,0.4182331883453586,0.03816157102981208,0.13026658899091614,0.03331185356897247,0.06165642130981657,0.05373205058165105,0.020387567583860105,0.24425075858961293
61,0.21292060472905744,0.05183305199782608,0.10816924152645796,0.02199098600255131,0.08232159886187161,0.47949459034505276,0.013269120204764163,0.030000806332418698
25885,0.07125026597400351,0.026998072796272362,0.05112171061386611,0.012871918109034345,0.0029653435604519553,0.012855779966415432,0.014453815009784854,0.8074830939701714
2671,0.31123422056161626,0.01060756620726441,0.05909477212516768,0.04076237449573502,0.010931246442877188,0.5419329920200772,0.005932448174739392,0.019504379972522825
10244,0.2394065289731956,0.06453237784736965,0.47864713638478706,0.007469011224500423,0.07680845523416134,0.047310349681167145,0.008844281413913153,0.07698185924090564
11011,0.6964762601309032,0.010985586086532051,0.0676205182344555,0.14700259236351892,0.017769340891003578,0.024832839059264655,0.023731052756332777,0.011581810477989183
346,0.15712166624634202,0.03855443534343501,0.6512839570980588,0.012278664370469075,0.040580416002631826,0.006597085695030947,0.008838288476783964,0.08474548676724841
21405,0.40505374895522434,0.007789635344969722,0.5360294869547219,0.004778366825297775,0.006220642618556997,0.004607856095495903,0.016316034739283263,0.019204228466450125
20226,0.05863894806079016,0.3811736651158156,0.1313301687932955,0.09949897784664218,0.01782633759340396,0.1462155859985823,0.0024833042207632917,0.1628330123707069
24838,0.5490640427789998,0.03782354311179391,0.2201684557877233,0.09249738311846788,0.01928155695058684,0.02613825290059876,0.02737867260052555,0.02764809275130401
5742,0.07776694179568373,0.517302663443785,0.2382730026663004,0.015299583429317398,0.05450242416597334,0.04915693973147763,0.005913359836540828,0.041785084930921805
4758,0.15717106467415912,0.021745092120774193,0.35400442771803664,0.0032661682780363048,0.015640580510461497,0.40161292394139353,0.030247694476404345,0.01631204828073426
15401,0.706130874233319,0.003767842470285381,0.1243277426485595,0.0011667836332451016,0.010630497681151927,0.0018753156836035544,0.005609216362306011,0.14649172728752938
10797,0.3582930386426471,0.008545386209410482,0.4401831480565265,0.05230374248625708,0.01823974615301246,0.031457414141655086,0.07505336864770595,0.01592415566278532
21942,0.1319867465839804,0.10312556222440043,0.01337139175440467,0.492514896188863,0.015576709450375197,0.030665682099839248,0.004213365463316884,0.20854564623482028
23539,0.48079060935293333,0.13557521700971337,0.08471705672398838,0.05622033392985501,0.0435812774729725,0.04866326094475061,0.012435201687461279,0.13801704287832559
4098,0.03430044708635365,0.6641608276199585,0.11142378304744988,0.023080589776517994,0.04951180514602581,0.01719874240983028,0.0031668820176658325,0.09715692289619804
18289,0.2661347251165279,0.15275871682640504,0.3434596063365313,0.04501579940459279,0.10005196819522942,0.02397258285429319,0.011521472139782472,0.05708512912663795
15969,0.323860635685814,0.013011845453762235,0.6071110186211907,0.0029962161833603468,0.006473837555100259,0.010784153678717354,0.003181707744656096,0.032580585077398985
3905,0.08746048863840762,0.5130721337966505,0.02059225048820199,0.018281370839950822,0.04146925506193854,0.1138175886707493,0.008866964550603183,0.19643994795349815
21989,0.22346356947964705,0.15474655553641253,0.3598441736464498,0.031540333802795334,0.012076296783080177,0.027913522098432016,0.0262598741779357,0.1641556744752474
26547,0.7723076966828241,0.02440803069656289,0.04645014218889898,0.011060146209317027,0.017811095169178982,0.10951719896096249,0.003094415264794802,0.015351274827460853
25153,0.12353176465149088,0.019001848423836544,0.20634066675711207,0.029582660274071707,0.4282109038823071,0.11633080923108292,0.06203492670468218,0.014966420075416594
9706,0.22663081992310366,0.03050024770672585,0.5417533646012391,0.01519620616236374,0.01702392845118154,0.07986493482549357,0.019256927752743205,0.06977357057714925
11655,0.15002237332217644,0.023649327269717944,0.7516105988174349,0.0024731786635141233,0.004016867660038193,0.030454936647093745,0.01755972293628051,0.020212994683744046
10887,0.9043530466087029,0.008462155405437611,0.02311582591740927,0.00963514601960839,0.006759943109528482,0.04152616037475539,0.003656818588867836,0.0024909039756901875
19087,0.36900576618233616,0.0622082915683975,0.11376552203790581,0.01172059310046161,0.0162522332708925,0.007403085314049141,0.0084461142001368,0.41119839432582034
22570,0.5734122018391806,0.032899382755447557,0.3184547836553787,0.01325218855023384,0.008124308683303518,0.006204172566477826,0.014991673754479292,0.0326612881954987
16588,0.19348133795159903,0.02524109606520683,0.2705570017418226,0.014390699469375611,0.3461675216556703,0.08930073422084128,0.013253573341680747,0.04760803555380365
19524,0.3915715442224244,0.040027794399470025,0.5050970127926583,0.0051699621518861115,0.0133167819093444,0.0046342051896722395,0.01271719300791266,0.0274655063266319
27327,0.42701709246863356,0.31420566998844623,0.15371601365009788,0.011740186214580532,0.009321290025424742,0.03268824238658693,0.00548750889089007,0.04582399637534006
9802,0.2705053045170852,0.04714163789204951,0.019609508464795474,0.1713268405254159,0.028456535463993512,0.2548597927101955,0.003515504084647189,0.20458487634181763
15658,0.14372172552380144,0.31436673088516676,0.03306047533755455,0.009408518081748715,0.01180810107391449,0.012001296699705824,0.0036413622751703145,0.471991790122938
26686,0.27313946191116045,0.009048175106163228,0.6827009398489643,0.003150338002238336,0.01179433462298386,0.004218258124808694,0.0129681921749827,0.002980300208698341
27649,0.1262122218312743,0.3217491740458757,0.13785713532190455,0.010089968935017157,0.016483359754348167,0.26092309201362723,0.007961293261561645,0.11872375483639128
21404,0.10613418490590873,0.5047646265720886,0.027763897525791652,0.013124358050977914,0.018449584758679024,0.014919034459372538,0.004450937640653556,0.3103933760865281
4928,0.10954187425728475,0.4574693258124323,0.24783265789442202,0.013550172179262987,0.021221947969942378,0.020347008285809827,0.006867711640474252,0.12316930196037146
8701,0.12204789219840054,0.03480237460343992,0.03163310497510676,0.5991639684882276,0.014567759427921339,0.13537974413991827,0.004701356130765247,0.05770380003622036
9444,0.14238419742244324,0.01686820145173545,0.4506440465327694,0.02163932062207818,0.11295170561002903,0.07564142277196408,0.022469460130710422,0.15740164545827032
21570,0.43680467831396136,0.03886094369120904,0.2486512340395781,0.16922626714293368,0.01266591237026357,0.003357067021849784,0.030619444742649854,0.0598144526775546
6154,0.05597295281642953,0.023430154125368845,0.04483591981357964,0.012170325506863205,0.0025271061843004728,0.009603198696192234,0.011595396464987376,0.8398649463922785
10861,0.16136121632904826,0.14629651403090058,0.09545844140689742,0.011205800381782793,0.03494203780314492,0.18761202229486793,0.006684598543850547,0.3564393692095075
10233,0.10834418715095705,0.028697853972563574,0.3535578266666116,0.1824130493220334,0.2041806998085001,0.04275504014729925,0.028845972334823278,0.05120537059721165
6066,0.05499948674238348,0.10693884127626403,0.02189337340548444,0.040830698619124965,0.010504250574389265,0.7030424980179079,0.009108958910299579,0.05268189245414626
18155,0.272572041964132,0.013432261416006943,0.11455927919684449,0.007136795685521627,0.024441796087638554,0.5028890841914815,0.019041803852693082,0.04592693760568182
6871,0.48594901353646325,0.024510482008388637,0.3555603089582924,0.027163355013386292,0.027979669568171325,0.009194541607528042,0.040841682749733765,0.028800946558036347
3553,0.08804382309485956,0.07207778164423617,0.7545344562760496,0.004421557452223926,0.028732264183707494,0.03200166688488257,0.006560810558045763,0.013627639905994896
16463,0.3323262525977552,0.033847451214138624,0.47705004150712893,0.009279036043721094,0.011067386426922657,0.004106976188430902,0.0385151357530123,0.0938077202688902
25967,0.20035833032529105,0.016242105636084168,0.12660239695960282,0.008435273930179581,0.02160661287867538,0.007074636780368607,0.004844199851495384,0.6148364436383031
15172,0.7849674136022214,0.00550310144647395,0.13414451919530504,0.009904036994155834,0.028063197859893942,0.0073946635795022085,0.0051929026696178405,0.02483016465282978
2591,0.4951979199198897,0.012274059678052942,0.38513308429724774,0.007882919598320107,0.024268257350442985,0.006183335272173588,0.023696343309818624,0.045364080574054305
12863,0.24109761831513987,0.01720151018142491,0.6861407807811398,0.011349536070263986,0.007683295786466067,0.007916944463624283,0.02150678172658893,0.007103532675352184
8090,0.257184926450804,0.07138360433793961,0.09677975103024317,0.017158912989430307,0.017087607857111612,0.49772376536411805,0.007042485992836807,0.03563894597751656
21348,0.006031994082630365,0.31348023035729783,0.026177719148246525,0.0028123638028000088,0.0017191716842646324,0.018044323801499496,0.000661410320872378,0.6310727868023887
21588,0.06719004785146636,0.08124583270485897,0.650427127675175,0.014468468280884529,0.03016906416285626,0.10106645061281191,0.013460454517088362,0.04197255419485867
23497,0.4413514312303265,0.07692837162509913,0.25893661802542367,0.01019873573805986,0.04664556291358366,0.13141010349630633,0.016463396539038944,0.018065780432161952
11245,0.5527142398130769,0.06585973407435204,0.08877090186268796,0.02549736037551794,0.06267715306519993,0.07170006617528066,0.014273971727253773,0.11850657290663075
19097,0.6987519261904592,0.02366219523261617,0.16953713932969355,0.006422726829044505,0.03267762295693145,0.011600999483368882,0.006497499340248937,0.05084989063763727
9062,0.09739429888219636,0.11253349596706194,0.04826193928384619,0.02319475437424693,0.01952932689827486,0.6312223838546622,0.005557698942957459,0.06230610179675407
11896,0.22221652744198334,0.008965910619127118,0.6287644900877223,0.010333762630960204,0.012117604193309652,0.09414959208207468,0.0182319080910344,0.0052202048537883725
11336,0.20130464751351568,0.03346892937627705,0.6796611003794879,0.016750366813649026,0.0094929027323722,0.009963842588350574,0.014913273870845664,0.03444493672550195
14563,0.11842565296421856,0.04466806333560779,0.7063363976203842,0.017180344936983182,0.022026593227257647,0.012760652117051595,0.021038081448231816,0.05756421435026499
7410,0.6751076540997075,0.03856620101686097,0.05644079520225045,0.018095934945289178,0.06586063315436808,0.08014700826937117,0.02541690388236649,0.040364869429786246
19408,0.37157586909076074,0.03503810597522499,0.04545403709935205,0.014386008636593044,0.33760649575436047,0.03952850557137181,0.003545491002847107,0.15286548686948967
2586,0.06450550150819112,0.08883648386195803,0.03250547224105781,0.017360196618532553,0.02056334783446513,0.011090648184362697,0.01637907686648803,0.7487592728849446
15151,0.11465109459251047,0.0646658594425881,0.6337047837964185,0.0030442505002697094,0.018684159060945674,0.008160093422774942,0.005780911638301633,0.15130884754619095
3504,0.1680205050892373,0.27289163716597753,0.1596744948634157,0.025969081431572838,0.045979359775672475,0.02446083423614718,0.011624105318244817,0.2913799821197321
10419,0.20265777227958048,0.009959464810831636,0.06358881740945906,0.31600137359183916,0.07745042148280226,0.2884355631746905,0.00518926850072967,0.036717318750067264
17618,0.3454229428511721,0.03385359064185155,0.5088414184113361,0.012040969967772928,0.02810656953715029,0.01621757705841777,0.03573199137797547,0.019784940154323888
13560,0.2231724719889585,0.06701548227550093,0.46940562553562953,0.013241087214966616,0.1294083189866646,0.026319451284415925,0.011393108436358188,0.0600444542775058
13984,0.008274274472408392,0.3382035212234228,0.377406594221424,0.01146610871077924,0.014955529030575667,0.20751953365885903,0.0018331619052490656,0.040341276777281866
9819,0.09111940300697104,0.2717945594904566,0.027428224544103263,0.015084045602983256,0.018787958821488364,0.010718515313440088,0.0054110028652728116,0.5596562903552846
23949,0.0785032761540047,0.011462826613471016,0.847549878076096,0.004245793282333337,0.010795378707140889,0.016503880680419837,0.006963925913058596,0.023975040573475572
15002,0.09886010556151616,0.2774730991114576,0.23884867434992457,0.05217449478699345,0.09724826217140581,0.054054956429629014,0.014624708456622936,0.16671569913245035
3875,0.1373664767666376,0.011713593631889207,0.7151347617709983,0.014607941664751373,0.07887021585650301,0.020067323970174147,0.009458289165444821,0.012781397173601442
26471,0.25567355667999714,0.09169330408584926,0.14537570563143523,0.22605121732334318,0.02000797566477461,0.08916894267565148,0.012811208482165638,0.15921808945678348
19885,0.710756341384183,0.0038533164234105235,0.22696466838827073,0.0020558839624892603,0.0020590448580116243,0.021469314347100504,0.012717915388836428,0.02012351524769797
5756,0.15575496265571315,0.030025714367098447,0.011697264113740386,0.7176721105111241,0.013498838088554616,0.011988879364996936,0.036391536805574054,0.02297069409319841
18070,0.2511331403578341,0.059344743969386236,0.1964630528719602,0.01768002726417962,0.02978218219473053,0.23154288052054361,0.008428833804998358,0.20562513901636725
6783,0.09667667858654169,0.008270816514192368,0.8329520774422021,0.0036205570086845847,0.026604578312524694,0.005619701832407068,0.0075227500383482455,0.018732840265099113
15975,0.3683954036361185,0.021717706369432464,0.2760248872516736,0.033890238279873516,0.02368651227036761,0.03143601901563192,0.023448959520880452,0.2214002736560219
14779,0.5522506926673042,0.04233215655534837,0.2787370356698287,0.039798055814116134,0.008065595396246959,0.0199855040687226,0.022486343028368255,0.036344616800064865
19237,0.049985652853613595,0.039998343094139764,0.7627104758622851,0.02101371625669944,0.02660503249181867,0.07204347075730964,0.02052688652290968,0.007116422161223991
26473,0.6556989262090602,0.011009285892459843,0.1985941411029599,0.014099845463615666,0.05464926250922627,0.012982662237622379,0.018092074275923457,0.0348738023091325
21311,0.2125865772064562,0.040083846106711264,0.5570698709270077,0.032238496923335296,0.02338666846816874,0.07358497127924432,0.018041345143592687,0.04300822394548384
27551,0.8068312740757847,0.0005617606322265204,0.1721796193482244,0.002136722165052175,0.003866371149218308,0.0014275610574811118,0.0076438527721677555,0.0053528387998450794
2705,0.4769768892578869,0.18518636235813338,0.21407674315186737,0.0056114554495597805,0.00862483706521094,0.03455354479252859,0.0022498943589907812,0.07272027356582232
12514,0.22758000180112034,0.41130398822370606,0.07427289869742652,0.06041353552526206,0.014146465920710075,0.026797048670462897,0.005500131584868028,0.179985929576444
26485,0.03681082580815376,0.014616466649659652,0.031479152259171486,0.007802000394997397,0.002159081295134062,0.016880091058971487,0.007653180939675869,0.8825992015942363
8906,0.18734769427993422,0.2852310183084207,0.10746845775803855,0.0258386874740669,0.039661432774714026,0.22999596557818966,0.01800416257839614,0.10645258124823989
674,0.2797059366105647,0.3064681286930441,0.20244372981030756,0.03843450013344403,0.0258686729716454,0.024707087722809124,0.021148548322285438,0.10122339573589963
9391,0.660190534191355,0.048350707172447015,0.11150639647837914,0.02847665688565322,0.02572549692754044,0.03546118113507054,0.008630949607675242,0.08165807760187929
7712,0.19766435844283242,0.046630364898635604,0.47121740042526594,0.019796708517565244,0.014204641078224084,0.16873867186698507,0.008268909358682401,0.07347894541180924
17681,0.5112816046847583,0.04168508852801027,0.31746951874931745,0.009772764484179243,0.034339153340874035,0.016864989788604887,0.008961492774931891,0.05962538764932387
15221,0.44022977304126815,0.028247403262864245,0.12173596705235508,0.011610544747716339,0.23269389541211485,0.09618054150460435,0.008038997318265904,0.06126287766081107
11436,0.5160338159674451,0.0023659260314084388,0.44563034715715466,0.003933184893064458,0.007014095105049125,0.0016738371049955032,0.01628804959800869,0.007060744142873926
23356,0.19386248248593554,0.02101048991717096,0.6434225706361771,0.011733498752928853,0.009351289466491042,0.06917042126973871,0.023281743795520508,0.028167503676037237
25632,0.2537285736106785,0.04176220758633273,0.09891091373744369,0.010059105272343624,0.024260613549494842,0.5231075699159213,0.010813097250659582,0.037357919077125594
11684,0.0652244972039867,0.10469620615738964,0.08661469802560048,0.1625611629662777,0.01992280561595993,0.037646465172088125,0.017248055680638672,0.5060861091780587
14883,0.5628732281341604,0.03552869517721832,0.14492825541870055,0.08654236294642818,0.014413662659208978,0.016409182931924015,0.12337526984059821,0.015929342891761365
20302,0.08535105803331115,0.19571016475411135,0.27104887164074665,0.047523617285850625,0.1367127498253708,0.06846363352538852,0.012683953776371323,0.18250595115884952
21899,0.11724186732615946,0.14174733061620226,0.3945508428172407,0.008469239930031071,0.029109622236419476,0.05295502153157571,0.015348745178689182,0.240577330363682
15954,0.15014967662230141,0.06797492479006177,0.2696682733719388,0.01606414614589614,0.3487299347365177,0.0724042862886472,0.013690319254716296,0.06131843878992055
16830,0.1567829281865966,0.05978012697202763,0.6362582951172022,0.016676625145958506,0.03918654997161168,0.026145130221440622,0.013127642105088898,0.052042702280073884
12111,0.44236742961163006,0.019249330336561447,0.35998640764022327,0.08565389146486284,0.020340053371225228,0.011727749005867266,0.00972042745074649,0.05095471111888343
11862,0.3550866039080307,0.1281504811351313,0.1521829982260685,0.05474726474369886,0.032333890141561905,0.11538654846173829,0.053754187674727866,0.10835802570904247
26342,0.790162737112267,0.009148993159455396,0.11004297695692931,0.011658538273338714,0.040887663394896724,0.015072542301591836,0.00645772872612853,0.016568820075392475
11683,0.6368282270922705,0.06273673484740998,0.14467622408071562,0.006475639324147843,0.05611577019065864,0.016301433451884458,0.013928565625452303,0.06293740538746061
20741,0.2214491156680899,0.4351063515395874,0.017100789660247463,0.01804673105383043,0.02785375597438782,0.009332979539821451,0.007346133994095337,0.2637641425699403
3927,0.10325229778575512,0.45312496333416524,0.0780442839303081,0.012904596309167399,0.018891958270873793,0.1294631427146713,0.005355498244848638,0.19896325941021029
17864,0.5017097602374103,0.06325974426505679,0.23612391957945988,0.03602812561630374,0.010913371009150843,0.0060876764090563576,0.024442525704767407,0.1214348771787946
21896,0.28387534675181647,0.11330781981661005,0.1702568810217523,0.009840789053426746,0.006305571215937976,0.013657663257027023,0.004291302458393382,0.3984646264250361
13268,0.1714509477494047,0.028362556188529592,0.2883957748992203,0.03278280577751619,0.05642235844253182,0.004060086343556735,0.2794998089024677,0.13902566169677302
2521,0.48552690479930183,0.04155683186000558,0.3038685084986837,0.04065150211822387,0.010317979641822541,0.035670041540009786,0.021738174584110724,0.06067005695784203
27553,0.3030717240728731,0.05459370718697856,0.12022481244020604,0.02493745256092844,0.2790270952478084,0.1159919451262042,0.013207790252406287,0.08894547311259496
